,CA.102548,CA.104338,CA.105094,CA.109745,CA.1906415,CA.1912627,CA.1924346,CA.1926760,CA.1927842,CA.1933414,CA.1940640,CA.2004407,CA.2005288,CA.2006047,CA.2008260,CA.2009329,CA.2009381,CA.2009850,CA.2017611,CA.2039179,CA.2040686,CA.2045012,CA.2046297,CA.348981,CA.354300,CA.359448,CA.94377,CA.98389,CA.98475,CA.99145,CAP.102548,CAP.104338,CAP.105094,CAP.109745,CAP.1906415,CAP.1912627,CAP.1924346,CAP.1926760,CAP.1927842,CAP.1933414,CAP.1940640,CAP.2004407,CAP.2005288,CAP.2006047,CAP.2008260,CAP.2009329,CAP.2009381,CAP.2009850,CAP.2017611,CAP.2039179,CAP.2040686,CAP.2046297,CAP.2046641,CAP.348981,CAP.354300,CAP.359448,CAP.94377,CAP.98389,CAP.98475,CAP.99145
BAD,4.738227400367242,5.216842842837263,0.0,4.770300489499416,4.499527024215096,4.971773447193373,4.0916998341368105,5.884842093799463,5.7349805234358895,5.106013237622119,5.000901402741532,4.957914598632986,4.87528859822269,4.995936703504587,4.914564523493939,4.9597701552114675,4.7554217347342425,5.016139702655253,4.853995647176393,5.257010618206024,5.166715444966422,4.982765462583646,5.169123281476757,4.321928094887363,4.876762490781555,5.388189537156084,4.716442236843321,4.019701914442548,5.578938713093386,4.820178962415188,3.0806576633452254,3.752748591407134,4.15704371014558,4.61706334388818,5.2502036564992975,0.0,5.221103725367875,5.046578366620329,0.8559896973084807,4.825785627464791,3.968090752045256,5.237257770900372,5.074248523347032,0.6870606883398922,0.5360529002402097,5.044831233447812,5.12267271882414,5.039577103060678,0.49569516262406876,5.105175192265479,5.227278994468321,4.448240225216066,5.056583528366367,4.6194130105979365,3.269033146455237,4.23342794374847,3.303050084681673,4.44028782084042,4.952333566369686,5.345538310070007
LAP3,3.4594316186372973,4.221877081077034,0.0,4.971313624068879,4.526694845541976,5.222650022451478,5.180307019969433,5.603774686463973,5.360715425392931,5.655638049234639,4.8165997065349115,5.513490745588118,6.427270935173585,5.08278773170927,6.351380980674333,5.51317488460363,4.61706334388818,6.085127180213324,3.734438666137167,4.898208352508718,5.621172752683435,6.08533966935737,5.434961760187254,5.764738923023377,5.811214117513239,5.714520290553514,4.831877241191673,4.94673086014031,4.291308859828971,5.362119166725657,2.9354597478052895,5.738227400367242,4.5861642459309095,4.442280035252584,4.2265085298086795,0.0,3.7623488156441294,4.896756218474805,3.9772799234999163,4.884597920990064,4.207111961207714,4.568640195419223,4.238786859587116,7.290111028974175,4.60584986719498,4.723558561472103,4.552745936748446,4.632849830117706,5.238022517825721,4.181102550753798,5.391630261517429,4.7114949066500875,4.943921326553485,5.2600256559614555,3.93451650158608,5.70376517879341,4.836934011321092,4.256255873202732,4.195347598322219,4.93969674069176
CD99,6.615739972713698,6.94063660720115,0.0,6.292413667827485,7.697940582617104,6.426600226169925,6.951168128838912,6.428276414392509,5.641256998726767,6.405311682597445,7.093391153253013,7.233715533710728,6.360188670062712,7.494015517480295,5.944389962270092,6.854494418154875,6.498570012544255,6.953963598870782,6.694462363465512,6.321747746735257,6.582556003014061,5.951401291674311,6.882398504053875,6.466790237803096,6.7123206407416305,5.647890091059215,6.655494946021618,5.9818526532897405,5.304876050044889,6.7535510546006545,3.0806576633452254,8.07628116657949,6.596040632671138,5.950468414150123,6.795195490817005,7.280121179196512,6.50747752951693,6.428611418467134,3.1358631653686793,7.352793829401169,2.782408564927373,7.206819018290015,6.528571318870758,5.827310943949667,6.132371198732537,7.249540152313218,6.4809113460477485,6.105384749247602,7.320665184122514,6.031880365587182,6.644144699932848,7.122051447713891,7.061452202741396,7.20955084173053,6.368593762650854,6.25304379464515,7.632631752112471,5.604960869503778,7.555586115191761,6.474436043252266
HS3ST1,1.5210507369009632,1.9781956296816516,0.5459683691052925,2.2172307162206693,2.996388746447621,0.43295940727610627,3.035623909730721,2.782408564927373,1.6870606883398924,2.1009776477248208,2.414135532984451,3.2234225499349374,3.6667565918848033,3.344828496997441,3.171527106038814,3.569248029867182,3.575312330687437,3.1391420191456887,2.7441610955704103,4.33699741660501,3.521050736900963,3.920293300211007,4.046141781644721,2.2839217723076173,2.7484612330040354,4.1026581313637385,2.9392265777282085,2.9763636357327616,2.18269229751619,1.550900664647523,2.1243281350022016,0.15055967657538138,1.3504972470841332,3.3291235962915664,2.438292851579147,0.8399595874895318,2.570462931026041,4.108524456778169,2.8439838440483265,1.8718436485093177,2.8278190246173196,2.643856189774725,2.931683057059806,1.3448284969974411,2.0107798387532423,2.3161457422933562,3.611172380044005,3.3757345385831563,1.6870606883398924,4.080657663345225,2.344828496997441,2.5109619192773796,3.7037651787934096,1.8639384504239715,0.8399595874895318,3.5582676340557358,0.5753123306874368,2.8619553641448694,2.4462562298895643,2.6622054996536164
AOC1,1.1243281350022014,0.7311832415722002,2.851998837112446,1.899175630480513,0.8559896973084807,1.0565835283663676,1.480265122054463,1.1505596765753812,0.6415460290875237,0.5360529002402097,1.2868811477881617,0.7824085649273732,1.713695814843359,0.8479969065549501,3.0268000593437154,2.5360529002402097,1.3334237337251917,1.4854268271702418,1.944858445807539,1.2265085298086797,0.8953026213333066,0.9781956296816515,1.0285691521967708,1.9145645234939397,1.1699250014423124,1.84799690655495,0.9927684307689242,0.7048719644563528,1.6229303509201767,1.4750848829487828,3.9174317553901044,0.7398481026993274,0.9335726382610241,1.3895668117627256,0.6229303509201767,1.9411063109464315,1.1634987322828796,0.8479969065549501,1.9297909977185974,1.0426443374084937,3.0789513413948217,1.1176950426697545,1.3391373849195856,0.0,2.3015876466031866,1.2203299548795556,1.0,0.5849625007211562,2.0840642647884744,1.2448870591235344,1.5753123306874368,1.1110313123887439,1.1309308698264486,1.0285691521967708,0.6135316529179271,0.8399595874895318,1.7180875839605168,1.1763227726404628,1.9597701552114672,0.4222330006830478
WNT16,0.0,0.0,0.0,0.13750352374993502,0.0,0.04264433740849372,0.44360665147561457,0.47508488294878287,0.27500704749986976,0.45417589318580215,0.13750352374993502,0.25096157353321874,0.6040713236688608,0.35614381022527536,0.5945485495503542,0.23878685958711648,0.0,0.11103131238874395,0.15055967657538138,0.5945485495503542,0.28688114778816154,0.35614381022527536,0.0,0.7824085649273732,0.16349873228287956,0.11103131238874395,0.0,0.4222330006830478,0.0,0.5058909297299573,2.771885578515366,1.4005379295837286,2.6758159311722696,0.2016338611696504,2.8698714061777126,5.8636907136600955,1.8914191868460786,0.15055967657538138,1.8032270364349277,1.4750848829487828,2.372952097911829,1.4646682670034443,1.6599245584023783,0.0,2.625270489374693,0.15055967657538138,0.3103401206121505,0.23878685958711648,2.356143810225275,0.34482849699744117,0.18903382439001715,1.6780719051126378,0.15055967657538138,0.41142624572646497,0.0,0.765534746362977,0.6229303509201767,0.3895668117627256,1.372952097911829,0.5945485495503542
HECW1,3.321928094887362,2.389566811762726,0.8953026213333066,0.9927684307689242,2.773996325111173,2.9088129077395473,1.6959938131099002,1.4005379295837286,2.344828496997441,1.1826922975161902,0.49569516262406876,1.7782085763980877,0.6780719051126377,1.4905701304462013,1.063502942306158,0.8073549220576041,1.070389327891398,1.4905701304462013,2.192194165283345,1.8953026213333068,2.7570232465074596,1.6553518286125541,0.25096157353321874,0.5753123306874368,0.44360665147561457,2.1009776477248208,2.27500704749987,2.718087583960517,1.7311832415722,1.560714954474479,5.41886457739032,0.4222330006830478,1.5801454844233804,2.189033824390017,1.4698859762744636,0.47508488294878287,1.3617683594191536,2.3589588258323295,4.025028794491522,2.0565835283663674,4.186659017202113,1.6461626571578936,2.0107798387532423,6.740252993961882,4.017921907997263,1.3161457422933565,1.7004397181410922,2.5897634869849773,2.0738202332916713,2.0426443374084937,2.7506065048355923,1.9145645234939397,1.9745293124838819,0.7484612330040358,2.513490745588118,0.35614381022527536,0.6959938131099002,1.3448284969974411,2.2141248053528475,0.6870606883398922
MAD1L1,4.436295119839363,5.084064264788474,3.377123749129487,5.562547724199122,5.073820233291672,5.57106999816771,4.332707933640605,5.043956872790206,4.721919445551544,5.237257770900372,5.246408087246385,5.093391153253013,5.192983169973992,4.718635616271338,5.308885057411763,5.0307774719925415,4.719731056749852,4.814037647539975,5.238022517825721,5.481880139620285,5.075532631167357,4.884597920990064,4.517275693209582,5.7998644108818525,4.6194130105979365,5.502712485966061,4.459431618637297,5.425929205208577,5.093813673402728,4.7692427951405385,4.536674617569758,5.57924050057297,4.57106999816771,4.624685810525398,4.592756010441026,0.8953026213333066,4.985500430304885,4.6937657122177825,4.166715444966422,4.662205499653616,5.237640195035385,4.659924558402379,4.85598969730848,6.93969674069176,4.516015147003665,4.480265122054463,4.534808661231747,4.762880292916999,4.68873986801449,4.929317594911761,5.2787282129389395,4.3826672527450405,4.96116025813664,5.36562255611334,5.506208389306745,4.908332569782425,4.969472864596329,5.37016428054021,4.9941271140031285,4.875780063068488
LASP1,6.500642736062805,6.139142019145689,2.790772037862,5.765004246250036,6.066304502008189,6.016362598760893,6.481072856827754,6.450551443306483,5.566510755857876,5.9121708029499525,6.524345816462544,6.348728154231077,6.211206928592899,5.816087658600206,7.478486512084187,6.116239979469368,5.890446692679906,5.949301468328278,5.921721947009604,6.291124642879108,6.033643243510382,6.099084760891864,7.263128328234848,6.401220862160216,6.267348520202451,6.296090262683962,6.7745235295902315,5.794935662803536,5.936873461824233,6.423410093269615,4.773468927905195,5.597233189086131,5.257010618206024,5.870118083965933,5.7737326506078555,5.807612523172633,5.450551443306483,6.385948657855972,3.940166750482817,5.7564896067599705,3.5447326559326235,5.97315203787724,5.926948247949772,3.683696454306516,4.491211756003092,6.0,6.45450493755737,6.32499056912157,5.174326515173915,6.392832579020938,6.137298580921138,5.610581958492531,6.471837762422287,6.168521698992168,5.503666754576019,6.000901402741532,5.844988156682612,6.150559676575382,5.7481928495894605,6.034743949324734
SNX11,7.1705259991768475,6.626731150672787,9.007475848666292,5.336283387864432,4.509695841933387,4.336283387864432,4.370861740085285,5.01435529297707,4.273515889702116,4.4924941516794314,4.43095427138573,3.787641414483326,4.322649262131017,4.552745936748446,3.980025300238734,4.087462841250339,4.238786859587116,4.12350066435096,3.6959938131099,4.294253136444514,4.399171093819823,4.306699707272787,3.9174317553901044,4.939226577728209,4.142413437873741,4.679198570566922,4.093391153253013,4.439623137557117,4.794935662803536,5.040454121349624,5.215290305651234,3.859969548221026,4.273515889702116,4.694323060125386,4.512858954449976,7.12629147776676,3.9476661567960103,4.3110671022555955,4.478324711485028,3.8569856897822046,4.070389327891398,4.45022149589718,4.537917249034083,5.368069876532083,4.73226919950145,3.903038270112912,4.285402218862249,4.320484678017694,2.493134922305505,4.57349571549561,4.160274831408593,3.996388746447621,4.133399125417198,4.098453246309274,3.144046369616707,4.339137384919585,3.463360885816658,4.543495883425772,3.793895882548878,4.177917792195843
TMEM176A,4.320484678017694,2.9763636357327616,3.996388746447621,4.675251386050259,4.658782734012828,4.964860664245848,4.92552476974757,5.32876467228402,5.226123143125237,3.931683057059806,5.493455200926176,5.487036080031899,6.658497136656478,4.142413437873741,5.05484847699562,5.369466483650723,5.311793717753649,5.25171909260596,4.090853430451113,5.068240861312821,5.6661884898727815,4.7865963618908065,3.9873208659292536,5.575917361118149,4.301587646603187,5.108524456778169,3.922197848396367,4.045268215138533,3.5185351389821804,4.964860664245848,4.2986583155645155,4.634012356402116,4.015247773698937,5.25171909260596,5.098453246309274,0.0,4.580748491763774,5.491211756003092,3.426264754702098,4.462706750670158,3.258518924711301,5.943921326553485,5.25285462595139,1.6915341649192002,4.3603642765434705,5.759422185696328,5.117279460053921,4.563158130402808,4.012568673503056,5.556122817841175,5.560409266362118,4.813011548605618,4.966707314150316,5.496014873437763,4.86195536414487,5.36387192485753,2.715893370547605,3.997292407636508,4.9453267772646265,4.55028504908841
M6PR,5.121844297876376,5.194953795933835,0.0,6.446917864866026,6.059831136192821,6.553206886230258,6.570462931026041,6.211012193485511,6.824895114206393,6.089371028076838,6.0386995513055854,6.260966564519485,7.477110628234981,6.205353410794539,6.749534267669262,6.931092055027499,6.170325694415555,6.774391746530913,5.8607145495496855,5.710668699674626,6.07873790918186,6.865423978313134,5.9597701552114675,6.2992080183872785,6.172127436878001,6.292045492492862,5.688180358586926,6.371036052299704,5.597233189086131,5.822220271621528,4.035623909730721,4.891419186846079,5.971083657536011,5.706254253573203,5.8604662585171665,0.765534746362977,5.04788732939655,5.907852071845964,4.5447326559326235,5.90544717873885,4.221877081077034,6.010108453474289,5.951401291674311,7.1965283609369415,2.920293300211007,6.099715999160909,5.972922364225416,5.77636722957392,5.866907978143166,6.041111535369152,6.102868054251107,6.07873790918186,6.444766440833076,6.0557162635125446,5.998872453994275,6.837564863157148,5.565292520581023,5.9581466737627204,6.339493737901733,5.1815001517046095
KLHL13,0.28688114778816154,0.17632277264046287,0.0,1.15704371014558,0.02856915219677092,0.4005379295837288,1.0356239097307212,2.513490745588118,1.1699250014423124,1.7311832415722,3.3881895371560837,0.070389327891398,1.144046369616707,0.09761079662642233,0.08406426478847455,0.7907720378619999,2.2141248053528475,1.372952097911829,1.1110313123887439,2.060047383669939,1.4276061727818994,1.8114710305298358,1.632268215499513,1.280956313831056,0.8237493603082727,1.3219280948873624,3.2418401835646704,1.8439838440483265,0.9781956296816515,1.1763227726404628,2.0250287944915226,0.3334237337251918,1.6461626571578936,3.6507645591169022,1.996388746447621,0.0,2.0908534304511135,3.24031432933371,2.4646682670034443,2.702657543390911,2.8011586560936985,1.411426245726465,2.1176950426697547,1.4059923596758368,2.3645724322958563,2.9240998856407416,3.0018022426339854,3.065227622775619,2.4489009511451276,2.931683057059806,2.1009776477248208,2.7676547982373463,3.682573297347578,2.400537929583729,3.6229303509201767,2.698218478224414,0.0,2.7845039829295666,2.702657543390911,2.250961573533219
CYP26B1,1.8678964639926547,1.3504972470841332,0.9708536543404835,4.957914598632986,1.2570106182060237,3.266036893995317,2.2839217723076173,4.8165997065349115,2.782408564927373,1.3276873641760472,4.07638806851284,2.5434958834257717,2.4329594072761065,2.5897634869849773,4.135042286233651,2.918386234446348,3.372952097911829,2.7398481026993275,5.491853096329675,1.9183862344463478,2.8298495598446904,4.275007047499869,1.713695814843359,2.414135532984451,4.459431618637297,3.3909427728025427,2.2203299548795554,2.7484612330040354,1.74416109557041,3.305970520984386,4.1001366712854495,3.645009884391095,3.9011082430145123,1.4329594072761063,2.835924074254375,0.0,3.1842802944193824,2.625270489374693,3.339137384919585,2.9653225483672547,3.423578170981797,3.29130885982897,3.633431210355632,3.229587922740652,3.374343989038501,1.3673710656485294,3.1473066987802936,3.8579809951275723,5.50303064564116,1.4059923596758368,3.0071955014042038,3.3659724275933836,2.980025300238734,2.634593268445757,1.3785116232537298,3.2047667506546134,3.886550147324343,1.269033146455237,3.111031312388744,2.344828496997441
ICA1,4.965322548367254,3.795974694206668,0.0,3.76659516172927,4.595742339474399,3.189033824390017,4.728464765092534,3.740927560318628,3.4802651220544627,5.185073637876762,4.5861642459309095,4.5291962679993905,4.73226919950145,3.883620816285671,4.045268215138533,3.608809242675524,4.43095427138573,3.2942531364445142,4.167518503735217,5.013462259806563,4.0259146987507926,3.1489341045263393,5.985955754607509,4.189824558880018,1.8032270364349277,3.980939266085512,3.032100843167024,4.750070485865693,5.37851162325373,3.550900664647523,2.169925001442312,3.266036893995317,3.859969548221026,5.323009710612814,4.259272487037594,0.0,4.099295204337775,4.402585758232587,4.319039815562536,3.7355221772965375,4.456806149230474,2.855989697308481,4.307428525192248,0.0,3.9068905956085187,4.421559944901823,4.252476214135217,4.444269502413482,4.405992359675837,4.840463233869542,4.3175935046234715,3.8469946869655733,4.295723024539968,3.9845893503624565,5.511594541537413,4.144862142915734,4.531693360861466,5.248307120087241,3.903038270112912,3.2418401835646704
DBNDD1,3.1210154009613658,3.9078520718459635,4.671859468247477,4.00539998774259,3.8845979209900645,3.944858445807539,4.282439805006387,3.835924074254375,5.081936081719432,3.258518924711301,4.894817763307944,4.787641414483327,3.980939266085512,5.863195112473192,4.018812185742817,5.0669502439246275,5.13709360897494,4.706530552538117,4.5109619192773796,5.3878450129655775,4.638653116466112,4.2141248053528475,4.639232163249277,3.6758159311722696,3.6182386555954547,4.640389560054945,3.5147534984397533,5.350497247084133,4.24031432933371,3.5643781685650637,3.8399595874895316,2.582556003014061,0.9855004303048849,2.4620523187964327,2.6205864104518777,0.0,2.689299160535892,3.5298209465286954,1.6870606883398924,2.097610796626422,3.0071955014042038,2.2141248053528475,3.3074285251922473,0.0,1.0356239097307212,2.702657543390911,2.9945797242157473,2.604071323668861,0.0,3.956056652412403,4.275752048828529,2.140778655782796,3.7834566543602395,3.812498225333564,3.058316495590823,2.4646682670034443,1.709290635723358,3.41006969175638,1.7484612330040354,2.4168397419128294
ALS2,2.1243281350022016,2.400537929583729,0.0,3.403267722339301,3.361768359419153,3.7834566543602395,3.00539998774259,2.7463127664254587,2.833902076669163,2.9240998856407416,3.3132458517875616,2.521050736900963,3.319039815562536,3.904002316283692,3.2203299548795554,3.570462931026041,3.326249700837456,3.8747969658986654,3.3291235962915664,2.4462562298895643,3.039138393906958,3.4581194811745064,3.2418401835646704,3.277984747299765,3.063502942306158,3.1489341045263393,3.2524762141352173,3.1618876823768938,3.4892860226258766,2.9126498648972037,2.9126498648972037,5.074676686294496,3.215678596607928,3.643856189774725,3.7623488156441294,1.903038270112912,2.0874628412503395,3.1292830169449664,3.0036022366801953,3.587364990936461,2.4489009511451276,2.9873208659292536,2.572889668420581,4.9886846867721655,3.2479275134435857,3.1651079851445365,3.4436066514756147,3.4019034716079584,4.018812185742817,2.9781956296816516,3.463360885816658,3.576522137920503,3.1634987322828794,3.722466024471091,5.380590934265922,3.9126498648972037,3.896271848807375,3.9392265777282085,3.5298209465286954,2.6229303509201767
CASP10,6.40735275114004,6.0847021080119905,7.356143810225276,4.588564737401351,3.7834566543602395,3.326249700837456,3.8155754288625725,4.358958825832329,3.8318772411916733,3.596935142387232,3.215678596607928,4.060047383669939,3.777156666004501,4.072963271555224,4.038260575175349,3.6241008946281146,3.2464080872463845,3.823749360308273,3.6076262208454875,3.6016965164809576,3.7782085763980877,3.71918344048179,3.5558161550616396,4.758622982440239,3.868884273028774,3.0806576633452254,3.598126959919604,3.8875252707415875,3.426264754702098,4.259272487037594,5.823494624712857,3.503348735167504,3.896271848807375,4.213347281733441,3.655351828612554,4.135863165368679,3.693765712217783,3.9240998856407416,5.3150589663166246,3.354734239970604,5.434294617959925,3.8011586560936985,3.752748591407134,4.8529975876133165,4.911212201558612,3.634593268445757,3.625270489374693,3.6182386555954547,5.945794956740061,3.1193561770396756,4.187451054027326,3.237257770900372,3.6959938131099,3.7949356628035362,2.9411063109464313,3.5447326559326235,4.062639828286463,4.163498732282879,3.1325768426700082,3.377123749129487
CFLAR,8.453105980387882,8.085552127209294,9.069208067231427,7.635246515022862,6.803097849504831,6.824386002585445,6.883742990570445,7.025582548400324,6.940166750482817,6.568944144654707,6.340918270272116,6.62862780216015,7.248781487973963,7.094552786039102,6.974644026040249,7.130827934145132,6.525442506018121,7.175624396686421,5.9593064897596575,6.620586410451877,6.683977106975602,6.830229967240669,6.926236684413331,7.3313648504954525,6.776103988073165,7.2024177215751815,6.996614714815362,6.67581593117227,6.689858236319245,7.7232172325281,7.890507492774353,7.7663963932096935,7.295631200395783,7.612942196304665,6.901228945381526,7.317683941548177,7.075104722209486,6.712458217153396,7.685589801169943,6.33699741660501,7.859845343921445,6.922673592849446,7.118110505607367,8.542258049766918,7.558114538598396,7.181003133392294,6.809414444235898,6.768581342173613,7.626001004880144,6.5530532527664125,6.820051284638133,6.785550551739256,6.625124341875111,6.951168128838912,7.3110671022555955,7.206916672538598,7.854245054220128,7.338335268737193,6.808899839257769,6.966707314150316
TFPI,3.8021932169418253,3.1292830169449664,1.5801454844233804,5.215678596607928,3.496973580998276,3.9616233282869446,3.835924074254375,4.062639828286463,4.411426245726465,4.861459166361513,4.3743439890385005,4.221103725367875,4.1715271060388135,4.275752048828529,5.460414939162169,4.428276414392509,4.496973580998276,4.621172752683435,3.5582676340557358,3.995484518877507,4.018812185742817,4.126807703142035,4.628773595201645,4.620586410451877,4.683134985126093,3.7420062108667365,4.2787282129389395,4.845991770664573,4.737686761409861,4.424250286084049,6.902194200943762,5.485426827170242,5.525129251203973,5.8104431038451745,4.526068811667588,5.520422248526446,4.534186139090097,5.009884588931844,7.484057549469535,5.2471680003747725,7.377123749129487,4.7692427951405385,4.477677327565307,8.156639310692087,7.571904298611526,5.644433152406245,5.135042286233651,5.206721357430888,6.576824431277479,4.475733430966398,4.313245851787562,5.503348735167505,4.94251450533924,4.934044647112246,6.4202128906107845,5.227278994468321,5.151777654732053,5.18824265626441,5.552745936748446,4.489286022625876
NDUFAF7,4.5855634984556914,4.28318097894557,5.547511523644216,3.512226886513957,2.7070829917717063,2.996388746447621,3.0959244199985356,3.426264754702098,2.526068811667588,3.396433531250992,2.599317793698226,2.4515408330178317,2.6229303509201767,3.058316495590823,2.84799690655495,2.8659188145522125,3.4208865749755315,3.017921907997262,2.788685710613534,3.1391420191456887,3.1292830169449664,3.077242998932461,3.058316495590823,3.144046369616707,2.797012977836145,2.6322682154995127,2.8639384504239715,3.097610796626422,3.344828496997441,2.969012307516316,3.685940148445977,2.693765712217783,2.9981955031532523,3.5185351389821804,1.9708536543404835,2.974529312483882,2.790772037862,2.773996325111173,3.232660756790275,2.4905701304462013,3.1325768426700082,2.0840642647884744,2.456806149230474,1.550900664647523,3.495695162624069,3.0197019144425483,2.963474123974886,2.8659188145522125,2.4672794804599825,2.584962500721156,2.9411063109464313,3.016139702655253,3.2764966656403565,2.9597701552114675,2.992768430768924,2.704871964456353,3.524815928357506,3.3015876466031866,3.665620164066381,3.016139702655253
RBM5,5.320123598040615,5.781621997870603,5.974529312483882,5.969242604434498,6.122258567811998,6.180307019969433,7.007980336495346,6.524032323405924,6.00943675560809,6.062639828286463,6.053763009303989,6.312882955284356,6.538693350532647,6.493455200926176,6.898571157751643,6.384395238388068,6.419370342528151,6.361066488794321,5.960697039304312,6.727103603522661,5.95837871156634,6.8104431038451745,6.363521543546545,7.546354312512236,6.31342726581369,5.8349134297010385,6.124534928529523,6.882887553224962,6.034083626615416,7.251813754529217,4.650190123496775,7.595443984589479,7.131342539123261,7.355967689241001,6.706668682179746,7.46016917185669,6.662775171937776,7.335390354693925,4.204766750654613,6.802193216941825,4.973611275519472,6.737145919776202,6.780178843523939,7.768449015180547,6.144658242831882,7.028679648504479,7.097716129743754,7.135657989368776,7.004613747286661,6.961623328286945,6.739713113689556,6.819284980596981,7.2922295919049525,6.970508580779128,7.979510939888325,7.293425665793273,7.636842095866156,7.7000234960751515,7.069745123799029,6.501916779674373
